TEST251,СЮиЮтьнсШЫЬнВабеОТЛСщЦИЗгтжыИМТЕИмЬЫЯхрТмпЭаняТЫАлЫъгЪзУуТГЪрчЯицСИрДЖлКщЪЧлСцыккЭгьДчючьЙЩТПъдвЭПмЭ,19297,NULL,2016-07-29,42,7,22
252,мДЬРНзгХЮмНуьЩзбзХбфыеИвчпЙВщъуЙялфОзИЫЖпшУЗхБнИцЗЦЮСТЫАЕИмВонХЭЛкЕдъВКПшЭТуеАлЗюТГааШзхКшЗЫЪщпИОАОТ,3086,3575,2016-07-05,92,3,9
253,ШбЮэхиъжцлВИБЪЛяЭБЛКпПЩЗэТкуошФоИПОфпЕнелззэвеУЫЩЛжэцИчБякыеЫЯИЖПхХдВЪчЫщЫдкЪиурмНЩйФщнуЩъдОаюФЧпУфЛ,17553,NULL,2017-12-02,16,4,12
254,лгльШЗеМЛвыЮЛВерьХшЯзйллпмУрЬлзнФЦьАЬщИзЪГбАФВюЙсдхацчъВКиеПтЗмГФАдэчгГыАЬЯЫцъпЫюлЙШЮэвТэЭРеаЫЙРнгдс,18121,18860,2017-08-29,100,5,17
TEST255,кщдгкхЙЮыбЩЗКТуезюЦЮюьЮчЯБКЦцдшБТЪеЯбщсхсшШкпмъГлЛУзСмВЪсДЕДчкълтУЯфРХСеЯзРеМЮшщзсЙЗЬфЯЦыащЛрИхнКдРб,14283,NULL,2017-02-23,71,1,3
256,бипЗЫоцАЯХукьУдкбюзЖЪНъеЦЦъНвНзвоЛЭмЗГЫСЪНАХцЮИбКНСшвПЫВнъГДшЕЖеуЕДклрщщНЭДЩиБгплуфВвихчьцГФЖФЮАрЧвА,19957,NULL,2018-02-24,92,7,21
TEST257,ТьцЦГсОгЪЩЖГВКььМынтеБшнЪУЬУЫЕхифРВХФЗбЭЙвПиБцмыКъхэТГЗужИбГцЮбфОыЕлЭхлпсГСешыФУАСфачЭНСкХЯМЙОЖШаюБЪ,291,427,2016-08-02,28,7,21
TEST258,ЧхГоБлЪФРМЖжъФнФЦвФкЩфбЧЪиЪйОьжОЛНКФИЫнйЪВФЪчБеЧцчзмМаяИРЪфщчелнЧЮктзВШцьсъЖМзцТоГУжШГцсЮЕжБшЗЗДыжвИ,18091,20000,2016-11-19,86,3,11
TEST259,ДЯЕяЗЧШыЮЕТДзпБСаьУшзсЦнщхчИцНЖяЪЯпзДтВцтллВВСщВтЙЪМЯЩЬХЙимуМыЪЬзшТзшждЙэкьЩФЛйМыоЩшРЩЪФРтЩхЪАжСнйня,13321,NULL,2018-02-02,83,1,1
260,ЯЬСнькРьшрРлПХюПбЮкЮктАпЙХРчьпЖНбЖсжцяяШШаюЪЗРЫБЯФжДаТЛчжСЪУрцялЬИЙчзмжНсидбцврЛЦвЪБНЛОШъеЫЖЫХрбОбЩа,1678,2317,2017-05-22,3,1,1
TEST261,НэоДЗЖЦтЬЙРЗРХСяМЩршУбвтНЬэКяЧшэРВилЕкГРДьаЛФЗфЪЪъЦЫЭбыМВлщКПеЗХляъЙЫЖИеЕзИЗрспнБТФхюЩмЭОсНГчлодЭфдЯ,302,NULL,2016-11-24,81,4,12
262,гУГщАгкИшИхжурщуцйнмибжоОеЫшОебипноьЦмШТКрЦирзюЫОЯДлЛЖАфмйицЧшСНУясшЕнЯХуРРбДЦЪьюНфвЕгуубеНлшГЩйПЙМл,2784,NULL,2016-09-13,25,6,19
263,сэОФЕуыТШшэйпЩКШрЖщювЛяЧкЧуБПшКьцЬЪееСЪщГЕЯШХЕЯюББсКОЕЛъбАБмБАЛЮТуюнЭзСЩЕКЩюТйНЫкфВОТчоХрбзОКАдчЗВыо,10381,NULL,2016-06-21,77,4,12
TEST264,иЕТскЮкЛнбййЦъеймшХЙФЙПжФыИАУыЦуЦЩпюГБкябГьфХЛьыжиЯТщИыЧФщЗЗЭиШБЫедДфЬВмнЭзшмФкЖчРАУхяяялпЮЖАНтИщйсБ,13722,18846,2016-07-06,27,6,20
265,ХрИбрщНКоЫЯЫЭНюыкдЖпеЧчЭъънМщЖзбООГгИКючХРшгГФнНяоээЩФдЦэЫБаъщТАяДхьШуиыфЬИГауХшМСлвЕйЙзшУОЛфДцчиУЯо,16160,NULL,2016-06-23,39,2,5
266,цлфыСЛТайЦзПлгТПжзСЕЙщВшаОгНЪьСКДъМЦОЭрцЕЫьРЦЛОлРвдмбчЬЩШяфЩаРКтКбЫИГЗЖгШщКйщЛГЮтцрлтНпУЗИэюЯьъсИагУ,5396,NULL,2017-06-17,65,5,17
267,ФдпкМбуБыыщепйяыЦБвЙючвцХгЫЗиыНвзФФОЮдпрьВьОПгшПЕЭГщмзЩртЦЪьдаВГтЬрКиявчхацРзфкьмСЫАТоЙГЗаРКШЭпыхьЕЭ,4900,6847,2017-07-12,61,3,10
TEST268,ЭУБЛЭмарНроФВярДтХМрфСЙдюсМПдУЬяЮхЭвБфШЖДРрЩьениатхгЕХНЦбМЫрКхеячОТсюхзФУзЛХОДГДеИхНнТиАЬаБЙИРЗчиаЯш,13242,NULL,2016-08-04,42,7,23
269,щЪсШВХОрнЖЬвплАЪЯвБзтйДчюЮПШъюИчыицдчЫяЛЕуиьЪпЧгНнТПУкАоВЖжОСэлЬХпФиДШИЮхЧЛОЭкЕдУпьпМдХЭЮжЦьАхжщЗнКд,19453,20000,2017-12-11,97,6,18
TEST270,ЮМЭскюЗЭХВДУяЮвЗдшОСдШШзыбмЮИЫЩмЙлОзЬЧЧЖяЖгЯПюяжМгЫфТэДьатзЦХЖУчнвчцЖЙЯИагъГШхХЮлжаощыийюЪЪжЩКЕЪИрШЬ,7518,8648,2017-10-17,91,3,9
TEST271,ЕгнГБЭАЧСДоУЫЕОХжпХЫЧрЪГфЧТЛдПУСнйФТуТкнюЧМбфиОКЩСйзЦБрЦоЖЫФЙОяБмзУЪюямьДгБждГзцелФкмКЮаАоьЦЖЕДйДЭкЩ,19876,20000,2017-06-01,54,5,15
TEST272,ЦЧЫЙэЧжЫЛегйОцПЪфаКфЛЪРЫБщБЧгуЩОбЯчЕЗтЩвДГЭлжЗБЗЫФвысбАоЦГчеЧрЖЖдяМШЙеЕАхщПЕцркМъауЫПАзЩгежЛГЕмЧЯчШД,11284,NULL,2016-07-16,87,4,12
TEST273,юсМиСДыУечЗЫиЯМИзуЙАТИЬИхФГЖянЬАюКеЭаБьвуЖЮцдслЮГшЯАьрЩгЯПЧмШлчвцычкзХфКщоойЩЬБМЧХмЩЯрНЧБввлйВЙЬжЕАП,18247,NULL,2017-05-01,17,7,23
274,ЖЮПСгКтКъИъгЫНжВтрФнОжБЛЭЕНбнДфЦлшЦпзЧпУНшЮЖнРбруцЦЧоЯыаМбнСЫумСИкФегэеуШАыВчмХчмФСЩЖрмНуЦЖЩБъЫгЭфЛу,16736,20000,2017-01-06,44,4,12
275,ЯАЦЭКГтЦЩЦСТвЦщЮЩГОкЧщШГПчэЦЩЬБткдНЖЩндЮЫчойЖЯрфСвСпСаЦзьХеЙйаЕдНяЫзяРоЮфСгшВЯАВаъммгюмГБкжфСЬбОИТВя,6941,NULL,2016-08-21,35,5,16
276,ЦШиИЗЙЮбНФЩЦЯшяЧССФрЬЮБРУэЙЕолФэВИзЖЖСйОПгЯвФэпткэаКЗбЧЩБЗЫнПнСфЗряьЭРМуййэжбышЕЪвДЬКЭЖЪИКДНЙжеггСпк,14948,NULL,2017-03-07,26,4,13
TEST277,ЖрЩРвюАжеРНУжДЖеЪШТКЧйцРФчЩежЮАЦГЭСУВУУиШьлДЬцахГБЧйгъЦоуЮДтИНжВШГвОъЯявдЯвнкбТэДгуАЗВОДкюЖчВугжЖаЛБ,15887,20000,2017-04-04,12,7,23
278,ГЫэЭьиПДГЭТщХбуФТщВЛцЛлуаЮюВОЧзОЮэхООхЦШыЕШбеФияизЦиГдОуФТаХЩЦшерчеШЧЪХДмЕЦамЮХБцмвЭЙХйЛБЮъАЭнБУыИНщ,4548,5354,2017-07-02,33,4,12
279,БъЫэКжкЖЮьыеБМГШЫВЩэтнтТлыдфМъжгьЧНыАвРьюЗГВэЦЯМвычшфЕГГШвЩНФанТОмЧтОЦНйчКдЦСЧТчБмнкНХмнЬБеЭфэМъщщъа,17306,NULL,2017-04-09,24,1,1
TEST280,ьСЭЫшХьФяЭоОщШЙжлУДЩьюфЗсжПмршмзАГАцЖцвчЙЭЗиозЕжыбУсЧыЖеЗВФБсгФгЬныЙнОаСкХшщънЩЯгзъАЙррыфХтПКЖФШПППХ,8856,11063,2018-02-28,58,1,1
281,мЕПвещИФЭтКъбзФъбнДЫйъШВидоцмвДЬгКчъЫРЗчВМРШефТГфЭйяыэФсйлсЯМЬэрТжШкЙАюсЯяПНбЩЗдяеЕыЕШЗшвЙлбднпЭщЪрс,928,NULL,2017-06-03,8,6,18
TEST282,ХЦфЬВЕЪОЗЛуЦУяЭыфЦШвШжБСНжХпБлфББлЪнээжъБЧЦНьНИньЧъюпКЙЙгЭхсЖеЪюеЩчЦрОкюуъсЬЭукцьрУуюЗКШсмММВчщФБЮНЦ,1799,2561,2017-12-03,46,6,18
283,сЕШфбеАЕЫВАчФЬячвПВХыЪпэцЫНяИРБЗИЧТдлоеДЗуАхУгЙддЭЗбрааШОИЩЩуФШРцвгММпбыЛЫЧлквмЙюдееэЭйлюмьлцПЖСьдНм,916,1212,2016-06-15,63,7,21
TEST284,ЪзжрвЫбгУЙцЖЙшхТГНКЪЯПДЦЪгСЬФПяаЙщыъЩйХаАВщзЭМцЕомыРСиФяДзридпЬясдИЭЗОБхеУфЯкчрРТгдЯыЪЬБеДЗМнжтчРзНЧ,7840,8599,2017-11-20,6,7,22
285,ывунсЕЕЮдЬЪящЦИнцАЖиВКйМвБзШьТЧкЧМоАШЭГшЕФЛРЕЬЬжЮЖнчфяУвПФЕжХхЧЯКоВМЧоЩЛяГФЩкЫИЦЭДмяямХсХаълЕРрЛЦИнП,14849,NULL,2016-06-07,34,2,7
TEST286,зТНюхъГювСпчудЗйОгаръЪрЛЬшОШъЛпФыБйЯеиухЬовциамЮпоиМцдЛюгсмТьгАЖииЭчмОъепГммцФйЛзсИбЙжюкБввДЦуйпнЗйИ,16823,NULL,2018-01-01,20,3,9
TEST287,ЬАюсшмАнхаКНшЛрпИыкСЙЮНРДВРмЬХИБЩдмОбЯСсщТниЗмЦССыГкюнКСУРЯГчСЪапАсдбЙщоФьиьнЕФмууфьЛфЮЙыЦЗУкЖЕцЭФОс,4546,NULL,2016-08-08,55,1,2
288,мЦлюнгюЕруКъыФЖЪфуЗДваГчлЗСПФшжЛГЯЩЙюЛЯЖмкОвТКЭЩЧШбЛАдРффЪБучКйЖсаЯЛилШАБЩкВВшМСТхУЙцацкФеЙРуФЕъшЩэЖ,18624,19100,2016-08-27,72,1,2
TEST289,ЮУАдКЭАДФуЧНикдЗХшеЧКушГУТЫтЯллкытиПЧАойАИьЮгвстПГЙОуВвхЫФьПцПфбСкЗТЬъХздхЪЖЦтхцБждЬФиЕяЫнЦДЕЛфсЯщЯн,8559,NULL,2017-02-10,96,1,4
TEST290,БЪсТлбчГмжЯаУЮзРЛЯнЩеаоЯОцЙкУШэадЪжЕНхГВэьтЪВзрхКЛЭШгЯцкышШрЯНВРяуТСзаЖШЖкьмкИттБРЕрЩцхНаТЮОгЪАЩТгчх,14935,19073,2017-04-09,13,6,20
291,ВлЖрмжаЗжмЗэЕЭГЯяхъЭлУсГюхОАПщЧвУЭуЧаюзннЬЪТПУСУьвтаЛиДЕсбмсЕлстьЖшцмПЗЛМГЕЯсВчяСИГЫГфряэДгЪУЦгъэиФН,6878,NULL,2016-12-07,53,1,3
TEST292,лифгяемОФшфсаЯтыщшмъЦБЙЬНШОпТъваэЗКяДымшьхПЫЫуШФчУОтЗУЦгбРцхъКХХиЭшУбИЕЫьйГэоюЧеОеИвСЬывНБцущСЯВклэЯ,2468,2741,2016-06-16,33,3,9
293,ВооьрЩКтЭчЩСйНйРРВзДтЫггЛяЙДътйЬэЬпВтГклЧМИнЙэЧяИэДцрСЯЙБЯФМЧоушсгианЕВьИщпввЕэЖчПЩАзЯУЖоШЧнлВфлЬВЩЦ,7244,8991,2017-01-08,79,7,21
294,еЪеЯъжгХДяЫУйТешноцАщВеЙРЪзУЪеТыЬрЭюэлЭьВгИсСЕхьсаЩЫЗгЛмЪЪАнПфОымюмЦШипЪШяНЖТрЭшНКФооыЙЖыТсюЫъвфФДУе,14449,NULL,2017-10-07,77,1,2
TEST295,лУЭнАмиънМЯЩхБъЗАщОдУВТнХКЫяЛЮаЩЫоцЩМЖУэГХНгЗйЫЙэрУМлшймшпхЕйвнЧдБжюрШЦщтЦФжрЙХВСЯпнЫжЩгтМиДЮЮТМЕМоЪ,13456,17087,2016-07-12,90,2,8
296,бжфюЖгЕвМаУЕбтъмТПщэПОпяддШЧАиТМсПЭГепЦВкяъроФйТюдЯОКЖылЮрыОйцэющРяЯьУЮъАцЪтуОППвТьчэЧяпРУЦЭКЬЯЗщйШФ,10164,NULL,2017-01-20,16,2,5
TEST297,паоеюЧТчзяьКъОкГгЪъйсЪкбТдЧсФнБАдЛДУТфЯРКярюЬбхВфсМгбдуЖСРИсТмИКСНТШЮйеБеЧЭКцМщЩэЯЧфЙЕфВИФрИИГЗнцзЩц,15526,20000,2016-10-06,89,1,1
TEST298,ПфЗюеЩЮйюоЧчрРшцтяиУЩЧмЮЬШкГПЮйТлиОчГФаБПЯДЮейАЬщоъигОъТЩЕгЖртэУЮУнищЖщСшЙИэсщащШЦехЖьЯюокфБияиНйчдС,14321,19790,2017-12-27,91,5,16
299,ВЧПРхиъАгЭвЫИЬфшГмяМТттоУхЩУДЪгСВзЭЯНГчТБуюаЭЭЯаяИйЗеЩКмнЦСДХжйеыПгЖЬхмьЧаСюлцВафыЛЫсШЫВАРАНЮЛиСлОбЕ,6280,NULL,2017-04-19,99,5,16
TEST300,ржЭщаЗеЖфодрКвиоаИЯЦУжЧЬггюШмДбАопрйЕлчЙрЭечНЛИиЩЬОтфЦЕМЪЭЫЛлщЭегРысбзБдгдЮХЗНащЛЙхжМЭлУКррХбЗСвРИюС,9358,13649,2017-04-02,24,1,1
301,зрвфОФтЭэЙтсЫэчРнэчцЩщЙВжэгтщшЩдЩшгЦклЦехЯйСЭВсцкбеУВмЪЖкпЖНИЩяЖвшьпЯъУжДншишюГХАэкйВЦВГЕЩБботэбДрнБ,3580,NULL,2017-04-13,48,5,17
TEST302,луолоСЗцЫщВчщыФмнГФуюачКСАУПмсЯяхарщуЭььМФЪдЕХярДМВюПИШЛНчЧчГзцюШЕКАСбЙщХзКИизВлтНИАщиСЕвжуЧуХецУвью,10005,NULL,2017-10-07,74,6,20
TEST303,дсЮЯщЖжыыАвцПНирыымеечЖхХСмЬохущштСКШчЬнФРЛаУмфАЫШЛНРДйгъэББярлЖгмЬоПалЧЖШНБрГШЙТоГмУЙгКшбоЯзгыКзЮяЙ,5927,5974,2017-07-30,26,3,10
TEST304,ТФЙвьТДоЖхиОэуфиОгЖГИъЬДЩПФсРЧмсШиВКВщУаыЯюыРСВБсгыцкОиГкезляахЦЧФтЙАшЫлибНБЬЖЗсМьзВДщлЩуУсэзБчУОЩЪб,8463,NULL,2017-01-21,23,2,8
305,аУЕъЯмМжЦьзИфЪфжЗырзэхыСдяСИкоТФЬшъЫкфиваЧЪПншоиЯМвФдйУШКЖБЫяшИвРхзУнФэхвКЖнЮоаВпхЛЩГхдшиеиЖМЪчИьКНд,6211,6833,2017-06-16,45,3,10
TEST306,ьЛфчцнхЪЩмрюЬИИСФЭЕашкНЫЭНеОщДуивнэчПЖкйЦняМлЯгНжьЫьэАНЕЕКАшфШЩБаИЯпАШчркезТУпЦВСТЙРЪНжиЕюфЪЗгШТчЪЩЯ,11419,14402,2017-09-29,36,3,10
307,цапУаОЬПУЧГЭлАфтзпЫеекЗлвШжЪююЖйхГФнзмаЬРаЦНПгЖхвЭЬлзФздЬнХцЮофШнюсЯевЬВЖАбХмЯРСЦдХЙвЦяхНЪьлчцЪЯЬРЖй,5068,6970,2017-07-24,81,7,22
TEST308,уСДБГЖяФпПЮчЮЫчЗЦчюДыУМКХьФШКЯоНЮЛПеъпОюбЧаШытЫРННцгюШЖсУаБцтТюСвэтАИРфблЧщтрБЧРЭЫЕыЩХШПйьЖЛуэжНюзнУ,16918,NULL,2017-12-12,94,2,5
309,ьЗлЙЕбмКЛКВеЦПдЩМажВсЙБЯощИОЖюуМбЖЧщДЯлТЦчДфЬЫЩЮьыяоэгмвДВцШШжФОЮэЬбЬХВСщЬЮъъЯжЬЕОпУбхпЮуГэЫБЖОЗтмшВ,13270,13639,2018-02-02,81,7,21
310,ЫЛСжЩчпЭяКСъьЫХГЮЯщЯУмЪУйщшЖОЫпэПИюЮЬЧДрБээШнСЗЭоИвдтшлуЗШЯсЫэЮгыЭдпЧПРЬыЙаПЦЯтПцЙДАЙЬулЭПяуачДаЯЛБШ,17905,NULL,2016-10-21,51,5,17
311,чЕФШцвЭхШЩфълЮЦОЬЙгцыРЧШфИСыЧзПДРГпъоУпВЯнмвсЖжБСфщдПндсЧИЕпщъЪГбЪБфЮЭшзЮЩЭвпЕнЛюцЗйЫвквтатыУеЮЪкИМЕ,18737,NULL,2018-04-13,56,3,10
312,еЬмогРОЗЯпзлЕРЦЮеиЩИлООпжчушДщейУЛдйАВМэЫХЭЛРШуЪпДНПдмЙсюИделоюсщТУыХМГЛПТКДУщЗорчшоХвыКОсОйКъОСЦсыж,1726,NULL,2016-07-27,77,7,22
313,ОсФЩкВЬеюсеьЦупЖбЮЧИмйЪйзйШоЯФНэББШЭЬечуЯЧИЖЦМЙырЪЧШъштДдыцДыЩвюмйФщЖаКЪчХвзОэЪЗцоРААЯБцЩеМсОчрЧПйЙм,14974,NULL,2016-06-28,40,1,3
TEST314,эЖгмхЪАяюЮЙБЖзЫчЪмхЗкВхшВЯЩпСЩяуезеймЯиЧфхИдлБбХЮщуРэтЪЬФвХЮТаВЬЕбЮэЫыЙЗвеяЮИфаКЪЮисИъцШЮэИеЛюьЮЭтРк,16626,20000,2016-10-10,14,5,17
TEST315,юЦШОЫХйЛЪЛларфГьфошнЫщпбытожЛЦЬкаЕюърыъЖТЧЧЪьЧъеВЩкхЬЫЛшЯъжьВцЮпЪлыЮЮШгщгЫЫМЯтЙЖиыуххфАЗЬыхКСНщлмКСъ,15470,NULL,2018-01-11,57,2,6
316,ЪЖпЯжЦХнжЖНОруЭРщЭмаЧаяОАыьЖЛМкШнСорэиПЭрПтНЬдЭОшдцНЩоДЪхБнбгщцтШХЕщлуаЕСРоДаМфДПгЩтухвЮВюцфУЭЩДЫРуъ,17112,20000,2017-02-21,17,2,5
317,мдтюЫФПеуШЪифЦяЫъХОчДъуПрМэЫырЪсЕмШЕКждпкжОебПВьОйПкпЩдЕвеНДефщэХМхдтСсТШЛъъЖаэфЫФЙхУРНФМЧХЖЖСРбЮГЛЬ,16022,18572,2016-06-14,99,2,6
TEST318,ИрДЯШыШоЮоъпбХЯаЖЯЭЮУЩлйпуЮЭЯъмщЙЫмЫфеУБЕЖшЙВНРсТесЧыЯТшбиИуМНКЗвюмРзЗзНДЧОЬььЩъчдЭЗъЭСАмХКВТЩяМТЩЕь,12401,15662,2017-01-07,42,4,14
TEST319,дъьфЫвпТУияПъдИрЭМКЫмхбЧуХМЙбГйчДфхИКюРВБШцЙЧЧЗеЩсяьчээУэряРЪбгщЬЕзхстиЙзЯжЬмбэуНомфъЭТжяглоЛЧХУмоРъ,12077,17995,2018-03-15,9,7,21
320,ГмЩщГТЕхХЮТщпОефеАЕфптЦзвБбЫхнЙюэТЦЭспоижвЦлТйфХЛвОфИЛЛцЯВрйДДдъПсмщцЕоТОЯсХНэЪоЙэрмщЭШэуъШпмФЧпъЗЪН,2253,NULL,2017-08-07,85,2,6
TEST321,аИЩяаПкЬГжэьЯлШнлЫбЬьХЯЩИШшРжАсСЛМрИОЪыДдзщугУпгВЪДБЦЬэЭХХБгЦдФгОЗЮЙФЬедЭбОвяуЯСсТяЮИЪуЩыЛбоЮБРнкыеВ,11705,13809,2017-12-02,73,3,11
322,МзчшБСуТСБНшшЪсяХдоЭжДуиЙАМЧьяиАЬЗФЧйьАхяжщНЭлмчвПииКыЬчутФЩЭЬядеюкПИяЕпждЭъыУЯЗжУЪЛеЙэЭЦьФтчСОаеОшЮ,2884,3471,2017-05-07,8,7,23
TEST323,ФКпвпДЖшрХЫрЭМгИЭФфЮцюЕпМчлЪзМЭЮннпЧвжЪДпжсГЧымСВУаОхьДчЧднйнШТгЭИИГоАЕЗЕпЯНйгНУяКецНтЫцъЙЗпЛЬЯбжЫши,19957,20000,2017-03-04,82,6,19
TEST324,ГЗМУщБЧэаЛнфжъоАШДЦЗжАДОЬгцыйДКФЫШюАахпДЖТЭЗыДдОМБГяйаЩбЮЦвЩЪъьолБзЕяБАддсДтИжУфшЦйРдШеНШвЕРГИзауВЙб,5030,NULL,2017-11-25,45,7,22
TEST325,НащсЬДЖщЧййСКЕаЯдоЙйуЫвЦевЙлИчыПЙтШЗшЙЬщБСжмфАфЕэмдЛлМфгмцБУОЯЛВюЭохМжйТдСЪаЦУяДОГцЕЫЦэИлвтУМЮТМлЯьъ,11328,NULL,2016-11-14,6,7,22
326,рюГЫЧсБЦГчюДвжЪкВхСпРщГШЬимМТЩлПВБюЙШчГАгршЩСВъЪрдЙкнлБОШОвмЭбИЛМЭтРСХюВыБйЖшчУвЦлшьВхшЬМЛПеаВЬЯНРЭп,2282,NULL,2017-06-30,44,2,7
327,ЧГгВуКазПШжБшафцЫъйКЗЫБжлЪЪНУмфзозмщЙВякФТНяЬНТЮОКнОщюЬфМАэЧУЕОЬэгмЙЧСЧЕСдлХшТзЯщтйкгщпЫдюЧшЛцЯиГчес,6004,NULL,2018-03-11,88,1,1
328,ЛрхшЬтЮЭЕНыЪхФктъяиНВгХрЫчоВуРРИЧеъичЛКйЯшюрюВфДвакКщиэИСОнеШкЦжЫтшсКыпНсыъЯяЙчнВЪгЮиДЮшяюдЯхЭХЫЧЧнТ,628,NULL,2017-05-12,15,7,22
TEST329,шзспЪлХЛПшцяеЕФтКзЛйЛФЪКШгаЬэЙЩДйЭгЙкФюРоДЗЯГдыЭЧЙъПчйАЫУЫмИчХьыТлОытХамЕиПЧЩЫЫЯЬГаМЫЧЭДЖмрМйшЧКуСрД,14266,NULL,2018-01-14,53,3,10
TEST330,зктъШХявчЬуДрФнзУулрМПЛжкЯЛоЫщИОнТВнНАХРЛщАЭУФбЫхЖцпЭжЭаЪйФУЪещОлСЙчъВгХЧоЖОомОзПсъЖжФисВКХПСйбебиИЪ,5064,NULL,2017-10-02,81,3,11
331,БЬтКбфхфзЪкЫвГПдАЕБХПЧАХьОийЧбщчМдПЖлРйыашеЭъФАСзъЪЭхЮпзСШЯчЛЮжрПЕгЪмГФЪСоЧцКэкХЖЖкэТэЧТЮыНЬчуЛБКэрЕ,1133,1261,2018-03-08,91,7,21
TEST332,яЛтЭкуфихцХгхфЪЫаййэНфЙШсУЯЫгдтТШезмжуДцДОраЗТрчеюкихреВмжЖубюУКЙцутъммьлЭвХсиЭКГМГЛхеШдАтЕДчСНщТяШс,12676,NULL,2017-10-02,92,5,16
333,учгЦшСужОСдюлхЫНеЫЯбуБХилДГрБдРзНэБЪЕПьщюцИРосКОмЮИБнъйЧЗеуЮсЫКДАьцЦкДЭДЖТДЪЙдСЗКШКЩюмЦюыэъДшЛЭЩКтДК,14201,19745,2017-08-26,61,5,16
TEST334,РпшАКдйзХЫЭЗОЪвЧтИжмбкцьЧжВЮуГЦИужбОхЦсиччфлЦТшОТКлжЗзЪкфПхпчЗИлОхВфЧЯсБРмГиЧбЖЭйезшжэцпКПЯЧфвтжвЫЫт,8904,9003,2016-08-28,54,7,21
TEST335,ЙМЕщШЬгьлКМЧиВЧиЦФщнЪмЙДыЩьлЮЙиАЙКДАвЙеКрЦБЭЩЭпХводссхчПМБЭмЪАмиаАЫяЕояСОЪОЪврЯщЕАзмЯцэСцбЦжппИИРоКч,18841,NULL,2017-06-29,25,1,2
336,ВызЦБКГажпЫМшщзЧЬЦэбШФСжТаыЖТКсэыюИкХЛцЛЕаСюСЙРБахЙсшсрОэнЮфчцЖвМщАчАЕБпьЙаиГСТвэМнъпЗинАтШЫхЪуАфмРы,16286,20000,2017-11-18,17,5,15
337,СльтЫйъяХчЕЫпкщЛцшХхЧшчабЯЭсВДеоЙЬНюбэузЫЮФНдФПшЙЦгОъшмУГуйрУЪшишеЦгайгжЩЭЬШСЦЮюХЛиюХСШЯЭЮмЖЬИВъаЖШа,3546,NULL,2016-08-01,98,2,8
TEST338,црдЬЩШжЗиБэГпбихЭПЕгААСфЖКмоэдТхУггСХэЫиуЙЩящьЫьЦняеШСГбнюДхглВИинЩЯЙъИацйоТыпЗЪЗгсяиъмжМКХХБКйухПИЕ,8595,9668,2018-01-12,77,4,14
339,ыкСрсЬсрыОВгоЭНЧБЙхъЙоВЩэЛЪдтюВзЮЕаСЧюърФзчтлЮЬеРаРцЫНШхВбЪОЪыЭСЩЩЖкХЩЬиЕщДщяЦДлшрГлЖгЖЙЯоусЪпСумдЕы,19494,NULL,2016-08-15,39,2,5
TEST340,лЗДйччНШИсЛХФфдМтЬЭНЧиЬДЪцзАрГепппЫЯОцрэвшйЩбснЯвААЯЪгКЕашСайэъЮЛПЛНэолЪФцЯХЗзНккЭьйцЧСююуУшъозЕАиУу,12820,NULL,2017-10-10,75,4,14
TEST341,ДФЖнЛсРкйВрпфемИгШлдМшуРгЕиьБЫТхЩщЧиГюыдфжзШГПЮРещИырБкжЫдлБыВРЩЖЧяЫУВяЦЧБхщйтиРюУэКмБъфкьЖюНажхЛмАЖ,14072,NULL,2016-04-28,2,3,9
TEST342,зМЙИпдЙРАъвъСЛшучцУИйъЩйыуОвжаЫвэЯГчшноПмкбшРУГащЕЩФЮяЙДФЯЪьСгсллйХЯЩплЖсТщозТжЕУЛчШлэТЧДДюОФЯамтмюя,8881,NULL,2016-09-01,85,2,8
343,ЧЙавЖКмФРтувМаъШпТзеРжАЧдЪмЬБЛрВЮщучРАъИНЯлемхНЪвюЕЦЖШЪзНГсыНЬРаэаЮДтпафвЕьадБщФобьяФГМпОеНТсдИцфАаЙ,12866,15037,2016-11-02,26,4,13
TEST344,ЕэЖСьЛаъеХпзюВбоеЧДГЧыЕюфуфХшеэЭВШрМРсщшАчзШРПиВЭяКлзоъйКбИтЕюаЭцМТЯЫрКПТсЧвЩфзоОяИкошзлШжФзЛпыхгШмК,5958,6296,2017-01-01,46,1,4
345,рЮтцЦюБнЫМЕЯДШфИшОеЗыюНЪхФГЯмЯьФЕНОЦЖмреЦйчЭъФЪюШЩндчИйОьНбЪочНЕтфГпОТчФиюБФИИЧлСЬОшЛЙЬщЫюЧМЗЗцпцУПя,1049,1442,2017-08-31,31,2,7
346,фмРвЧЖЕцГзЭТзжцщПшРУкуИеЕОЫЦРЮйлШЩоККЦЙъхКшаИМЩГПСкИщпИхУЭусНрЗБфЮГЛхюЕЦЯЕЛЗаКудЗВыФяГБЭЩДВгВЪЭоЗьСд,842,1256,2018-03-21,3,3,10
TEST347,аЖЮцЛДщюпсЬЧГКопЬмфУсЦФуЧжХЫДЪЬъОРрЮмЖцхфЩфНЪЙСФцтТЧюФЭЖЗЛщнЗЦЛыХУЩюжяКдРъдыКАЛсйсЗУгЙюСПзхчвЙТфуНЫЦ,1912,2648,2016-06-09,8,3,11
TEST348,рЮЖузХЗаццФпьИщХхрейяхжаЪькРгЛярЧЙУХЦыухЬЗПзИфубШзОчкзобьШБфлГХзчЛШПьшЧгщрВшМшеДуцпЭМроъХНРсмТгцОжФб,10475,NULL,2017-07-15,64,2,8
