TEST253,ЛжкщчЯыМПСЦЛиШВВшудаЦАВучьГйсЗнРыЭдЦкЮрИфЖчЦрфюМУжлЩфъДЛИорРеЯфцВНчлфФюьсупЩРЙСОЖТЙКкмЮЫсЧхпсрФФбфвш,19211,19686,2016-09-27,11,3,9
TEST254,ХэИТхАушЧРгтщСЖХшМкШФдэРйбМфцйЗЩЩБъхРПФЮщЩгЛТЖХТщЫшзлящвИчищМйсБЦЬдрдхнЬФыЫьдУЬжсГюПытоНЮеьЦЩВФБКРЖГ,6290,NULL,2018-02-16,80,5,17
255,ншЫТвГьОВьЫПмкИЛЯупЩчЬаоуЛЗбсЖузофТЦКЪтеБЯАйуИМШЬьВЙЫятсощИзурУаиЙБткКаФщЪЭЫсюИюТЬНСшыьНвАБЕотлсЩциз,3589,NULL,2017-08-05,44,5,17
256,иМьыяХРтМПэАНЯтыаЛыЪГъЗуУтгъРЧяИЦсиРджЛкЩъчЛсЦЫККэГЬдЧЮЧЬйщтпЪДВэпМэВОюъЭюйоМдьрнЗГхюМнУЬщЗБЗхБФЫЕиВ,15842,NULL,2017-01-23,55,3,10
TEST257,ЯЛФоЗиыжПШузХбНиЦзцюстыаеиМвОНхэлКеДЪвкпШэтУЕаЛзЮтгААшЗХкШзыъЩПиоаотдфТРЪъйШншБюЭХИЪЖЦЛвибълЯэблкПпщ,6190,7640,2018-02-06,31,2,6
TEST258,ипоФПеНЕЛЗЗЭВЕуыщлЖЭЦиЧбЯКЫЕыяижпХхДвъЧыЩыДКъИУРМнщЙфЩНУщЪДоАЮфчПуФлНЗщкязЩрЛГЛЬшзЕмлВЫюлвЕРЬхШяЗЙЛЛ,16362,17903,2018-02-11,96,2,5
259,цЬаьЩиЗъгБафвЮйСДХАЦЧЪвкИЕпТзМгфаДЭЧГгЫаьяыЦЪПыЮЛйшюЭВтЭэрЕАыйрНГДСЛецжЯНЦНРКЩДГКХйюЫБщзктУЕЗЮцюЮЬюЧ,4334,5478,2017-12-20,35,1,2
260,ъЕяБЩСХСШшКПМЪгЛлуЗсМвъСдедЧКЪЛТуяФрхсЕяЗрЕмюШЩЗСйзьФяцЫАЩлРиХНкДрБЧкКНеОЯЧБИПзыОЦаяхУКЬуДКБЮЗжънЪЕц,10567,NULL,2017-09-22,5,6,18
TEST261,лэМзгысънахЦюиБкнсШВпывНЪгдШежЕУедКЛРЩЩнэдщИбГПЛУФвВИХЧЬЦгфжфюаРчВазХоЪШеаХтЬЦцгСоГъщжгвкЬЬмЫНТЕбШНъ,848,1247,2016-07-04,60,3,9
TEST262,вхфзБэйВпИбЦМЫкЪХЭтгзУЖиБгЦюБФоЫеЛэХЛПСгсЕШЫфуасФАЧэнсКхямйожшАЮбъюЬОшсЭкЩЗчХгОбЛъфрмжЖЪфНфцВфКщФБчъ,6483,NULL,2018-03-23,73,4,12
263,нкфиыНЙъвфъЧбЕчЦЧЗМмАЯиръФЩЧЕЛНчюКТЗвшЦЬСЪжмЗЦтОгуЖшгЦСюеЖбШзздЫЖВиюВъЫЦчЧКЪдяеЯзчшЫюетдЗПбсАЬуШЗСцН,14597,NULL,2016-12-20,64,3,11
TEST264,ъяПЗдТвЦТЛЛввсЩвТйъмящьхйИМУмЫъьЗШтЗШЖДйЭКЬщфлЙмЫОщШрщъфрТщХъаЖсНЙНЯЕТЮФббезяьсНЬКрЬШРрЛпхЮпБюКюКТаП,12052,17119,2018-01-22,45,2,7
TEST265,жСЖЦЯЯшшАЮъзрыбяфЖдАтлЧЖсъуРЦЯЛьийЧЗМЖнСИДБЦВРлцВъбнлошЪЕыжыхРБоБщАсРещбибаюнЭОдзжцТьйрзрхсЯмщРШуБВТ,14239,NULL,2018-03-31,67,4,14
TEST266,рвИЛеКгрдЬАлфзФъъЪцыэБЫмвЛЩкпЕзхЛЯЪйыжиЕеЗизРСПНбтфХЮщМэоСнгЧЛОДэФДяищЖУюкиЬГугЩаГКиШиХЖУРЩУЦЙНМИБЖО,7545,7894,2018-03-26,74,1,1
267,НОЬцМшткРцИРЗЮыоядЛлжаФМЙИЦчШснуЯСШеНяхУррБдцъЬЮнФВеГУУБЕнЛШгщЙпймЛмЖЭпХИБуСЭофеУЫтшШЭЙПщкшРжЩЮВлЯчК,2751,3168,2017-11-02,39,5,16
TEST268,ъЕЕсъЩгеяшхеяЮббСкоелЪБабМбалютУЮНэЗсщекщЮтЙныКФвотЧОхРБЗокаДЧзвЫОМХАРАжЛэИетСКюКлНБЙЙцЪЕЙМШхйфйпЖфЫ,6963,NULL,2016-10-20,44,6,18
TEST269,ПЮгбКЯБгЬФхлЬЫЖИятЩиЫчфЩззэИшбыЕДдФьвМНэЗШМфКжЧрауХЯЯЯЛПюжанТиЩЙСбЭПТррПКУъхРиБРЩнкОыяыэнЮЫКДжПЕчЧэЪ,16961,18703,2016-08-11,60,1,1
270,гГикЮЧхрШГгфНнЯОЭЭщфДцЭыбАЪЩтаЯдХЬшУИЫФьигАУхШмсЛВеЙйЗШуолФдЦЧИуяОАХйшласЪЦЛФЫслтАЙцЗпЛГтпЖЗсейЩвШАо,14446,NULL,2016-08-07,45,6,19
271,мцоэРЦеыЬрцлоЛрВДМБЧьщшЯФщАркТкБыигзжГшЩкЙЩлгюТЦРЛТнПузиЭЮяЬЪСиАГуРйхЙДОпщфДПКмБУбЫЫЩЕПЙЯЫцбВйЮЧВЦхГ,11510,15030,2017-03-02,71,1,1
TEST272,оюДПРЬвЬопГШпеэгЩМЗщРТцъЬДАвгТьРкИЯВЧХАЦрЗФКЬМсыатОйгзАркшэПЫХЬеэКТохЖцИКЧэублэМАРнРОфвЯРдТхмРФсйДЮС,16333,NULL,2016-07-24,81,7,22
TEST273,эВбФшждрРщЬЕНИАТХГехнцБмыРкХЕЯЧотСЮХЗфуЗлходгдЕиХнНтИаьАбйирзЧИАяШтНпъЫЧЮкЩъСшвхоРНжьВПЛаъяВбЗТЙдЧЮю,19556,NULL,2018-03-09,48,5,16
274,ЦДЧыЯлеУИЬъПчГнНтпуКаОвжЖосЭЛьхПфИдшиюХчлоэКеДуПЬПмДхэюЖцЬаХЖЩзНкДКоИЙЭФзшЩюмэСКЮзэхвдуЯюВзДШосДшшЗЫ,8529,NULL,2017-02-08,64,7,23
TEST275,ЛоЗьччжЯжГяпЮЯЖмГыФтЭдЬАТЗцхжуЧНВЧЦжйяиАГЪгшХхюЛЖАОЩЫИЙЮъъЖщкеъиРшьЙуяБЪшйЯшеГНгбэачсдОуыеохЖПхычРъг,3865,5526,2016-07-08,8,6,20
TEST276,ЙфтУтКНЮчмБФИокщсЙЗцбРцОжыфйоЯбМЗуъЮЯМЬдГбЖДгЗЦЕЛфКМкюАаОЬцжедЙдэКщБДжвВЗоДНцчыйЭчЖылЕГЙоЦпъФАкФлъры,15352,NULL,2017-09-13,88,1,2
TEST277,БяЧезТщВдгэЛЖзбзыфВЫСБаОцгЧЕчРжжДЯмшйЕеаХЩпеЦРКмЪАУыпаЗщГЕЖлгеМчяЧшдгСИЧюзЪЧЮСмИсдЫуЕЧзыИямиЗУйатиьи,17981,NULL,2018-02-14,60,4,12
278,ЮкЕэАбЬВУжюЦДСЛюгШяаЬРщГяпчМшЛЧВЦЫЧКЗхФкЩООЙщьбмчхМщяРнчбВВЛЙвйьЖеапЖбЕкЧНХУжюпсГкТкЪиЪГынЖвТРфНоЖбл,19008,NULL,2017-11-23,4,2,7
279,ЛШцПЗчПунШюжНрБРУЦцчОяЫАмБНсыУМсиКфЕГЭЕУшаЫвЧМхЧМфсщжРМнУцжщбЪыГэФлУчЪтМыБпцШяацэкгТцщцстВцЩющгоКчЩш,6565,9000,2017-09-06,86,7,23
280,КДнжщНДюыЧОЙжяРФсВсПсАцЗЬхЕйЙАеДнЯыЗЯрОюФсГШвяавАЪММГЮМгбКЖФсьБоитвЯЭКпцЕВПЮцшИизйюБнфщцяШЯчссфРьюбр,10592,13008,2016-08-27,23,2,8
TEST281,иЗжжсЙопГяВфЭПТКЭАкзБчщбзыНпНсФзРЯЬэрмУЙЙЭЖБЫШеъВдькэжъикднйЖЕГГсПКнзжрьИТВжРщрВЮаЖЕрнуЖджЕъшткчЙЦрф,9346,NULL,2016-05-29,10,7,22
282,эсувууИшЬЛдьЦАХгбчЙГЪцОУюдТинЖвшгВоЪяЯВДяВНКБтЭдГУазводКЮжЧвУГЖжАлблГгфзЪСоргыЭэЬИпдгэтЩхБУфтЩвлЦлЛУ,17108,NULL,2018-04-15,54,6,20
TEST283,юЭХооХцшЫешБЕфИЯИЗцИгДоУфтАхщцШЕРЧЕшчъхдМецАМюхбЦМВэйхЙлбюЪаэНбуЫинЩшцмифьмЧЛбЪыЭкЖКжюЬЫЕбмгшывщЭТНТ,2342,2550,2016-11-17,33,5,16
TEST284,ЬчнЫаВрЬЮзгвЭцямВЫЧШФеггшВщнфАНтоМчТоцнЙЧкДцсчтЧбМНКнхМНьбЕэФЭмЪЩЩЪАУвВоиеьГЬсэыШхЬфЯэОоЩшйЖЛудщЬЮФз,2059,2157,2016-07-24,27,3,9
TEST285,гаЦжЦВЧйэзИОЗеЖЫБуСчЫжЕзвфбСГфГьНЫйНоАсКхШЩЪНщяГЗЪайРРЫФхТпкжфшпппхМяЦДДдбвяМепВЕЩифэТкЪБЗфЪБНдыЙЪшв,2341,2430,2017-01-28,21,1,3
TEST286,кЧЪырзЧвмршЕФтгФэЙЯЫЭфСЙЛСямьЭРтЖшКйаЮСяЯпнБщзДЯЕеЫешзШВйЛБДНПэЩъРСПзОдФйеыхцФьвеъозлУцуЯэЫФцшВшЖбсн,18813,20000,2017-07-18,19,3,10
TEST287,ъНЭЭЖЪбчцнЬниНЬчЪЮПкййГэХСжЕъЮЕщЧцРоКЮУЪСьэУКЦЬРуУЮзкшСМммвЧЩфбюнцъЦЗщэХевЦСешФБЕаеываЧфьЯЧВпвхЫъПЭЦ,10529,NULL,2016-08-05,64,6,19
TEST288,чтДЛОЕдзУаХуГйДДэзБРААшоищщУфшрЦВГммПБЫлычЛКВМйЮДЕЕЭэЙЛЮМЬЛЦпжсЬДнМеЙЦКЗЫзщщъЗЖРВыБГуйЦжйШХтгнкъяпдц,12318,12613,2016-07-15,82,6,19
289,ЩЫЪщЙхАавЩЗэмЦеОМЫрсИфЯдЗРИДПьЯСДиэзобХЕуФяКЧРртГДяЫъьбЕдзмНЖТЧрЗнчОмЕВгЫЗПОЫВУНСееюДьъЯЩциНЦажИвкЙм,244,307,2017-03-08,45,6,20
290,мОашэгШефлреььЖюжНЧФЯуВпфеЖхХчякОвмчОщлЯгфщКыицэдМЯЯМхСхАЪЛерРлциНпНЧзхсЛХыЗтнЮХЪгЮВсПЧУДзЙоГАРЪъРль,3414,NULL,2018-01-10,43,5,15
291,бЙяЕИУХьОВЦИАМюПОИмЦДлЮГСМтЬГажИИэЧМоЪЕПгММЦфЙлЗСиБйЖЮКбВВдцУЙПНзЙимМщмъроыьаЮСШМаНХАкнШлРПиЫКсйюнрд,16507,NULL,2016-07-18,96,6,19
TEST292,ДМоБясСЩтНИзМцссЫгКЮНксурягЧсъАПаСДБйЩОфЬИЬНефМУУФЬлФюйЫцзуКжеЦэфоСЪМЩВиюЫзМцЛЮНГЮеРУкЪЫфжъФУздВАгЧЛ,10506,NULL,2016-07-13,82,3,9
293,ящйЮляжМКоВткэщчшБлаДрФФъбУЧкЙжСАялИЛшабщКввШмстХуйЦАЦКфЕйрУфеЪШщЭжКгЙСОаяыкюуаДкэадфУчнИКДзхШЕчкУШг,13525,18902,2018-03-26,99,2,5
294,ТИпчаОЙаиЬюГВСТпгйоУвВХыфЬпЦпФБсКзтьЪхЗДХъжцТХЦбЖДьфИеЯыНцделФСяЩяНщмУЭаЪПзбъСтЛБЧгМЖяАуюЗрляНщЕАОяо,3144,4175,2017-06-23,88,4,12
295,ЖенХгвЭЬТъвЗРХклэшГяЦКЫШшРянврЯУтсЗАжшжКЬМКиТТбреРщЦХнАтюоГъащтГЧХЩГвззСЯхквЛжРМЖАзЖМзЭеэгяЯХЪэЛуСгЮ,1390,1891,2016-10-17,40,7,21
TEST296,УчАЮЗННьътпусуЬВТАлИдеСБМСеЛСТЬжШЦМпзлмгеяСвЧЯсигыгФРЯЭдГъуцГЪЭИфнрчЯБгГзДЛИФГЯЕМофШФСАяТЫЩШМЪцбйьнш,16003,17918,2016-07-06,4,1,2
TEST297,ЯдЫМШЬХпыыУшфЧуоТзуцГБрЦХЪкххИэШуБиеыЬЙгЭОЮчЕоЕиВсьЫВнбЦУЩсявКЛЭяцоЦЦфцпчщвООЬРщкТэЧщсЙнЙррвЗдТыГГлЯ,12204,NULL,2017-11-18,30,1,4
298,ПвТгКЛчмиНйЭчЯиЭдЦРсяйбяфмчОУШСГИАНевЬиЩПВВеЭжЧпщаЗяужОшчНЛвФЛьвщцяютЕТЭоОТЕъЕяЪЖГхдЯыуЙтЕШНОЦаЩвЕйр,9288,9801,2016-07-01,8,6,19
299,эЮЭЛэЬвГиСсеХЬСАщызГлМъъаНпФоЫМЮМцшИПъшЯнжтРэШнкфООЫйжЫтСЮыЪВФфдуЕкэщРетЛфЛуэНаМИЪНмящХбЪзаЩоДувтНхк,18977,20000,2016-08-17,1,7,23
300,щмжуЭгхнГзЙыйЭРумЛШЙМШПХеЙВНчДбЖЮРшцЩТцфЖРйхвсяПНыЖщГТмИдюютмемОъМВСМЩпТАТБЖФЮжГеВмАуеБТЪМтпЩЭпоПЯДД,4494,NULL,2018-03-07,14,6,20
TEST301,эгЕПцвКЯЪРОфЙтЮДяокжЫЛюРЫоЙЦЭЮЩрЯяЬуюЪаЦъТУоппВтЬЧЭчЯПруцэкьязЩЙшфлряйоеСнПАОЕЮчтЧЗЯЬкЪоКгГъЪЙСъКБтД,5541,6302,2018-02-15,52,4,12
302,утФяркЯРЮьБХвФСмГБДУжсриСтМикснтшюЙЕбЕчэкЦмЩщЭячФйеФвифРиигзНЦЗщЦВЦВкШзбНипФзЮЕщюЙЮОчЧРрШЦТЯИущчМюьш,13468,17228,2018-01-21,15,6,18
TEST303,ЧгфАбпядюЕЙаьЩОЪИГоЪтщеГжРТЭуюуНИЩжЩсШйиЭСЩАЩшцЕХжЬяЮОКФбИЯИнЙЧДсиРЛщЪКЕфхвчпрХИЪаГэВыиьФШгМЯмтТТОуХ,2553,NULL,2016-07-03,91,1,4
304,эянгЧтбУЮАээяАЯиЙзЕщкМНцсдхЖЙЕЫпГжьХМЬчАсЮЛЦвАФЫлыСшываранюлИсЛоБеДащЮЖЖэУРЖэЩАзЕжФОДРкВИОАияцуЖчьГГ,10843,15668,2017-02-07,3,4,12
TEST305,ЙеЛЧйРэЕЧнлиИщьоТФцемъэылЛЩэЕГрЫСБЗбДГДюхзнАЩлйХЖмэЛукРРхБзсВриЮсЦЪгчпвплЩЗРВФофТэЭйТСыЭЧрНЭЧЦщЩйвЖЭ,4864,5567,2016-11-27,91,1,4
TEST306,цКЛцЕХяЙсэвСЦКБЕувМъжКПжнищЯжВШЬПяЪуЖдНШИШЮгхаЭКЙвцвгещбБОТЭБдРНбМбЗюМУАШЛУОЛОсзЦыЩвЧЩЫфМНгфУЮАЧксау,7708,8447,2017-01-13,50,3,9
307,УэЬЬмфъДехЯРдмвЮпишлнЧчЧгЗЦЮшекасБйЩхЗкиИЗвЛТниаЩИсеВЖУчУхЕЦуВЬЮзэППХТтЕДСюяЩжЖЫЫаВЦпнИРЫЫМЕЕЧжХхсМь,5093,NULL,2017-08-24,40,3,9
308,шЧьНфрлАуМФаышлнрдЙГЪЭббЯРЛжГМьОпАЛчжшнбРгшйтОгМуйГкШБОяЗГЫкЗюЯйэбсЪршЖыЕтфйВЬтдОжХИоЭУФИоГжгиЪьдщпф,15422,20000,2016-06-09,28,7,21
309,вЩуАЫяЮЫрсвбСГЫЦКоИгКЕЗЛЯАХцчфТйаШыЛИБнбьжзСмЬЗвдЩЛщУуСЭЗбЧуощъБЦпъонЫуяАуеЪяМмЖцЬЗиФъФЖзЫРЗЭХЫсДЯси,10667,11846,2016-07-09,96,3,10
TEST310,ФИВАчъпНШОИямВфДЙушкжбыЯШиВрХЗуНфЭХВкжНюОАвПХлщгХДШИЕИжмъЧиЬкнДИмйБьцЙДзЬлФЧЦНХъщМРЮьиисфэеАШКныэнЕо,18511,20000,2017-01-02,5,2,6
TEST311,жКЙцНЯмЛяГнЖЬыЬЭанеекаШФшщбАияПашЧРКЕЗтуПцвстйрънЖИеЮФъзГштЧъщякБьПццЗртЦАПуАоьпучгэЛаФТЗПыЕЕКзЛВшЖъ,7376,9161,2017-11-26,35,4,14
312,МАьрАцнпГжХВэьЛЗфЗДьНхЦюОФшНЮСяЕВьвжаБхМярсцДхйВцЯХнъЬЛЧЦъяьржЙьРрЯУЩДЦаУсдбгжЯфПпюЧюыЧзцЧЮдЫумкхЬфш,4214,NULL,2018-04-20,71,7,23
313,ЪПоЮБчАшЫТырннЦГЮшжСуАбЦТтЮсВЭТаирФБЛчЩТРбчрэыеЫщхшпЙЬжлУЭЖнЮЗНуПИТЫмпКгЬзЛйеБМклквЕцпДщмАЖвСйбяОЩио,14856,NULL,2017-10-16,71,1,3
TEST314,дяЛтцЧдФьыщюЬЫЯОЭГМВдвЦшшЖфоюЭьБьхвсЩьюЪЪяЖьеоПуБХПюУгЭыбжозТМШвмгТиУЩсЩПылсЖщЧПэЯксЪЬыхгюяЩяуМъуЙЩШ,17494,20000,2016-05-18,47,6,19
TEST315,ьчдРбЭЭшНсзэОиВДТШЛУзшяСыЭюГЫэДПчпрьЫйАпцяТпЦйдайьУЛэпЯУАЧдАялбшкАфАНМЫюЧефшЦВэХшщФЪЛюцоьйГЦЫрчшФисЫ,9683,NULL,2017-03-10,58,6,19
316,ОуПвяНМВСжЖбсФЩДпНДСчиеПЩЪъгБъбФюэШЗющэВПеНлЮЦзЙыВКВТАТЫуЕюъКимежЮЩГхэеЩЕьМОГрозяПЗЛерцюЕИщиЛооПЖЧУШ,4776,NULL,2017-09-17,16,6,20
TEST317,авмЭыхэлршУъПднпДМйСЮиДЕЛОЮСЩтуЫхмглпткдуЩзОРЧШОхВЫкоСоЙкЪосцСЫЖВПСРЫЗПхоСфщКвьЕЮСЕЬцУПжБючиМЙъЙЗЙшО,1391,NULL,2018-02-17,47,4,13
TEST318,ьЕЧУячижцмйЫРъчшЪШТдДЫЦдЫщВЮМЙфЩжАкъЧхВЗоЭъзЦОрааябЦщЕмСоЧРчпЙйМИФцщиЛХБЭжГМХъаЯЮюйбжЗыЧъМХзКвХШвящП,17646,NULL,2016-05-26,31,1,1
319,МяИчФХиДЛбБхюЩУрЭТъьфВхютАвьеБюЭыЫйзВЕЯюиФАкъюИСиЪЦшюЭиЕлЮЬюэТрКвПБоиМПСэЮцшоыхЙлълЛАРФгЬФОШНыЩПБЫТО,1689,2262,2016-06-13,16,1,3
TEST320,РЫЪжтччъЬчЪЕвщКХьылШяЪЖЬвЦюПъЛЫююшГЩГыымяТйжИЫУХХФазьЫХкснЩЛМксЪГОГГлшЦЦъжПяЖцхНЖжноРУэрЩэМАчАЯоаЫЬж,9445,NULL,2018-01-03,88,2,8
321,ЭИпэРпТньДэоШДЦнщОдъХбНБГЩЦТшхеЩЛУАесрОдАмФдпГщТУХВювЮЦФуэщдырУЪСХкЕккгУЬМДТЮыфпЕУшъИФцЯыЪхоЧдЪУпРмЭ,4567,NULL,2016-11-14,91,2,7
TEST322,екЖДПКЖоЕБпвЬоЙпКПщДеВЕндЕФЩЭхмХДТсСтшлЪЪжАЭФыфйХурнфмчхжжсрБюгльсфЦмЯйюЗДиРдяшЫшОюОЪПБхяАжяэюущЛЙПУ,3866,NULL,2016-05-06,41,2,6
323,МыФЕубежШйвнрСтЕСчЫятШБИиУмнкзВЮМрЗзЗндчоьЬЬщЪЧДэзЪэсаМхквтщЯмтщеЬУБтръАЬЖоДЪЬФыВПтуИЯпЪДиРэмкыМХБчУ,12966,17444,2016-08-28,55,1,2
324,ХикЮрвбшЦйччзЕщСЯЬЧЭЭуЭРЯръБГЩьеЗХСТИйЗяЖьМБЭУнОМФЪэтЖЯГЛОлчхуМОрЪрЮЩЙеЮнзЩгМщЩгтеХхютЩПоЕФЕаеФПТцЗВ,11515,NULL,2017-04-29,34,2,7
TEST325,тцэСПОИЖВцЛтЙФхлВоФиллЦявРЙддДЪпСМЩЦеОтояСхнЭъОйЭРМЩэшЭУЪшПМфчПЪзънутзХоуЕЧАищЯАпКьгЖЭЬяЛшНЛыБьЬхящи,9399,11187,2018-01-26,51,2,8
TEST326,РиоъЫдДЗЩУГуПГвъдбцьЭэххбГцДфГозюйфьЕДэБоВЯУясСтЯюиъУщЫлБОюбрНКЫЕвТчЗЬОтЫйФмЗЧШбсУтсбнШШъСЯхДОэЖдУИй,13685,NULL,2016-08-12,45,4,12
TEST327,зфчЙЬаХЯЖЩнэЛМЧВпИИкЫьЧУТфщэьЯДЕЮКпиЯеПЖДэЪЫуязЖуълЕйЭэцЬфТЧсоАЕоШюАъвбдЪЩЯрфкПВПджШРхыРэмГиэфФюЦЮеП,10076,11921,2017-06-28,13,5,17
TEST328,НПчВЖъдПЖСгчЫМсвуАоХЬдЧчДНЙНштГэиигОаезеПянЙГнуЯкЕЦнТыЦЪйзПльяБЖыШИттигФРЖртгзмуЩбчЭАлНФЖЪОашдцзЖадо,19445,20000,2017-08-30,16,4,13
TEST329,шЮаАХПджтэзЫдДомбгЯЙАщБюцВщъЪЬОЛбЗеЯбаДДСдТиЖуФШцЙрДшЕншВергиЗАУвйБцЕиьЪИДФнАЩСьджЩчЙЙскеАяДОйЙУыВцЕ,16463,20000,2017-02-13,38,4,14
330,шзШйьЩбсЖМФаФеЭМДлЛмФГМЦбуоялвЮэОХмЖЙтДсъАцуЯдогЦеыцЭиЛВТумютмЛяЬЪшыПгЯЙзМРЮгычСбцгЧЮдВЖъКвХсПрЩгшьИ,13128,NULL,2017-12-30,91,2,7
331,ЮйшЧгаГРШщсвЪъРДйКНЛбошоВМэБилмэТрсхЮвЫбЙжШЧуВцЛШЬвХШьмлпЕАвьянрэПвлРылКукчгГвУкАЗпшЖбШАФЦыЪЙкзыбЖЛъ,10661,NULL,2016-08-05,19,3,9
TEST332,МЩйвЯКфтнЯьнтюокНоЩЮьФмаЭчуеоьЭГМйчсчесДЛхШтЗяЩТЙКГЩПыДЮчШлЦяИгЧЕСэШЖЧжобвлРХШьТюэенЫъХфКТЪЯИнвГхРыЧ,4406,5591,2017-01-01,76,5,17
TEST333,ИЧлкЙяШЮРЮвФдВАКкЩИЭисоНЕшКцЖыТШСкЫПнСЫЪяЯйЧНвъГюИдюШЯЮДяХэхыччНтхглйЫцНЖШЗСПъЛхлпШЦЯЕефТкЗлЙлфъкшГА,1645,2024,2016-08-26,58,2,8
TEST334,КфЮрОдзягДЫэчйЪпЧЙаыуыМиЧхЬЫтЛоЫТхАМеИпчщыыяьгАмычэджМРмЙШчкУсРдТОЩБфЕрЖЗКТЪшхЯВЧьУдРфНЗуУЛРмплЖКялО,1242,1487,2017-12-10,21,6,19
335,ахрлЩаэуфБыХжЦПэЖэАъЙфуъЕЩоЛсйЧЪвГхчОжоОМоЗпСЪжЖфИСвкхпсЙБЕБИиъяьКУыЫгчбьТкБФХФЗъКыВгпДаебхпчахЬоИЙч,4147,4958,2017-09-05,8,6,19
TEST336,ЙЫАШЕэЪфасЗЪъэХюПЗсшяЧлюЖРпеГъМгфъсОчЦкЭКхжжКЭтЭчтюЫньЧУлбкЭРеЖоШсЪЭбИтЯлТэКУФИХЦхГХФъыАЙЙЭнФйшСуяыГ,3457,NULL,2017-08-05,88,1,1
TEST337,УдЦдоРАзтРЧЕЮКИХРЕвМЖжУБЮукйЦУТЪММЬЛэВхСИэкгмглХЕшДаТедЧснЩтЯшСЖьЛЪКЕНвУЧГцШсУЖосДЮЛХынЕыяБУбхИЛдгРб,3762,5177,2017-03-11,47,4,14
338,ЬЩЮЦирОСкоМюибНЪЙчзЕУюСыкдаЬЦцКдэджтдъйДсзкшкщЮМцЮЫЭЪдШлэщкТдкЗСхзЖЗчьЬрПШакДЙЗхыэзоъВчТиЖМБКЦЬчЖвюУ,11699,NULL,2018-02-27,31,1,1
339,цСИЧЧФЛцтШоткЛЖзЗъКФпХПЧзиЛоХвФчяСбрМгИчБжэЙЕЗШЖЭЦПкпячФВТЖВыыТТбЙТВЩкЬпймеЩшьГЬЛкмчИвчИцфЩНъМйдЫщЬЛ,14571,NULL,2017-12-15,51,5,16
TEST340,ВйЕкРцбэщэПхВОДССХЧпмбэМъаМИАаыЯеОЯсоъоъВРяЩеаЗМяЦЭсЦБцЖППиирОкЧалСпдцФрвЫЗцбкгАЖПымШЩЗчьцЭБшфсЖтАЫж,11313,15046,2017-07-30,43,4,13
TEST341,лЦлеАсЮсйрбАХйСШСРоЭНюФЧЦжВмЩаЧаебПЬйАИгстВЭмНЪПзИНаТшыХъУаФМрЫдЧДккКжлнсЛЬТыЙЪЯхЧеыПКЩлЦШхХчШЧАБяэС,3317,4262,2017-05-25,65,7,23
342,ЭУЗыюфнДфпШйцГоЪШМугУЙРуъШИШЕцГАЙГЖщэьшсцюЮхлИЮхсшяэюМжьивЪАжшАчОлЮпФыЫЦРДьщшЖзИбЭгПБИХэпеГаасФжкМОЭ,9638,NULL,2018-02-07,81,1,1
343,ЭыИУйщЯЩЬыЬцНЯЕшсгБНЮдХГЛвиИНщяйЪиАЦЙОтЫПзъзГСЯИЪМЖмкххбкЙУХпиеХпОССБЪЮХЫКсРСьСРЫовГОэнчбйХЪйОвщЭлъД,15575,19342,2017-11-03,98,5,15
344,ЮЪРфЗЧТЛюьЕрАрЦыншХвБъоъЫэсщщжКхщьИеЩдЩЯцдЛШРгЛжГжйяОУСъПсУМДеЫМЛцшпвЙШЛздЙЧЧншиСлхфФДмТьэнчИьдъЦЗаР,15480,16169,2017-07-19,25,7,23
345,РЭВШЙщБСНяВааяъГкеАШсАЙЭЪюлплнЭОЛъфЦяхзЗнККэЬЙЦчсЮЮУуШЪОЗеаИуУдэЭПюННйдфжНлСрКЙвРПФЕМиГшЛДмШУрГеИЬбы,14495,16893,2018-03-16,87,1,3
TEST346,ДФЖЗшгпюрЕЩиЫРбКЖыДЛбЫврщжчЯыувЯцчбХЩЙТИрЮуЭкМбЪФКЬжЮнАЖХлМажЫЮыатфьсЗмйиПДйраЪВЪслШУЧЦуиЙЪщЙЫУоВЖАы,9388,NULL,2017-10-09,56,3,10
TEST347,пМКБШругАЩещфюЯйдфяъЬсГСЛЛЙхящПЛжСтЩОЗтЖеулЧшЛЭтчддЮофяАМТМЮЯуИЯХнУЙьчйАВжкМфрТУВмАЪшПтЗЕрЖачДъМьблР,4364,NULL,2016-05-01,31,3,11
348,иняЛЕМХнъВЮецжшъЗнгСЫньрАЭАюдТПАФВеЬАДбЩфОБЬЯфгмПоЕнтСДиЦФаАйМхэшрВЕуХеЭжсЬлАЪЕхПЗЮвБОЕчдгчЫеЮФУФхШЕ,10233,NULL,2018-04-07,89,2,7
349,ЩШаЧЗшрпИвэЯкЛЗОЪЙкБиТеЮАэЦмтяыРкптСчВщФЗОоЯиКОШЗЛшЖфЗлПЫХГшМкязуЭэвЯгъРюТЦцЮбНымеядшФиШоЕзЫЮнъХфгяМ,15125,NULL,2017-10-02,59,5,17
TEST350,МРЕцЙЧэЪфъЮшщНДЧиЙоЬнБъОЧнеТФгПотЧфИЮбфиичЛсьоШлйьЩыЮчмззЦПЦупЯОПцЬулДвНФМрВчжеЦгЗэтЗЖЦЩпШруКУиЕеоыц,17168,NULL,2018-04-12,18,7,23
